Feel free to place comments here.


!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
!!! Warning:  This is a KLT data file.  Do not modify below this line !!!

------------------------------
KLT Feature Table
------------------------------

nFrames = 10, nFeatures = 150

feature |          frame
    125 | ( 36,139)= 6045 ( 31,139)=    0 ( 31,139)=    0 ( -1, -1)=   -4 ( -1, -1)=   -4 ( -1, -1)=   -4 ( -1, -1)=   -4 ( -1, -1)=   -4 ( -1, -1)=   -4 ( -1, -1)=   -4 
    126 | (285,141)= 6031 (281,141)=    0 (281,141)=    0 (273,141)=    0 (269,141)=    0 (266,141)=    0 (262,141)=    0 (258,141)=    0 (254,141)=    0 (250,141)=    0 
    127 | (195,111)= 5982 (191,111)=    0 (191,111)=    0 (184,110)=    0 (181,110)=    0 (178,110)=    0 (174,110)=    0 (171,110)=    0 (167,110)=    0 (163,109)=    0 
    128 | (183, 59)= 5908 (181, 59)=    0 (181, 59)=    0 (177, 59)=    0 (175, 59)=    0 (173, 59)=    0 (170, 59)=    0 (168, 59)=    0 (166, 59)=    0 (164, 59)=    0 
    129 | ( 45,209)= 5856 ( 40,209)=    0 ( 40,209)=    0 ( 31,209)=    0 ( 27,209)=    0 ( -1, -1)=   -4 ( -1, -1)=   -4 ( -1, -1)=   -4 ( -1, -1)=   -4 ( -1, -1)=   -4 
    130 | ( 81,215)= 5843 ( -1, -1)=   -4 ( -1, -1)=   -4 ( -1, -1)=   -4 ( -1, -1)=   -4 ( -1, -1)=   -4 ( -1, -1)=   -4 ( -1, -1)=   -4 ( -1, -1)=   -4 ( -1, -1)=   -4 
    131 | ( 99, 25)= 5836 ( 96, 25)=    0 ( 96, 25)=    0 ( 91, 25)=    0 ( 88, 25)=    0 ( 86, 25)=    0 ( 83, 25)=    0 ( 80, 25)=    0 ( 78, 25)=    0 ( 75, 25)=    0 
    132 | (282,128)= 5691 ( -1, -1)=   -5 ( -1, -1)=   -5 ( -1, -1)=   -5 ( -1, -1)=   -5 ( -1, -1)=   -5 ( -1, -1)=   -5 ( -1, -1)=   -5 ( -1, -1)=   -5 ( -1, -1)=   -5 
    133 | (226, 56)= 5675 (224, 56)=    0 (224, 56)=    0 (220, 56)=    0 (218, 56)=    0 (216, 56)=    0 (214, 56)=    0 (212, 56)=    0 (210, 56)=    0 (208, 56)=    0 
    134 | (286, 69)= 5385 (283, 69)=    0 (283, 69)=    0 (275, 69)=    0 (272, 69)=    0 (269, 69)=    0 (266, 68)=    0 (263, 68)=    0 (259, 68)=    0 (255, 68)=    0 
    135 | (134, 72)= 5282 (131, 72)=    0 (131, 72)=    0 (126, 72)=    0 (123, 72)=    0 (120, 72)=    0 (117, 72)=    0 (115, 72)=    0 (112, 72)=    0 (109, 72)=    0 
    136 | (160,121)= 5116 (158,121)=    0 (158,121)=    0 (153,121)=    0 (151,121)=    0 (148,122)=    0 (146,122)=    0 (143,122)=    0 (140,122)=    0 (136,122)=    0 
    137 | ( 30,112)= 5110 ( 25,112)=    0 ( 25,112)=    0 ( -1, -1)=   -4 ( -1, -1)=   -4 ( -1, -1)=   -4 ( -1, -1)=   -4 ( -1, -1)=   -4 ( -1, -1)=   -4 ( -1, -1)=   -4 
    138 | (208,209)= 5054 (202,209)=    0 (202,209)=    0 (191,210)=    0 (185,210)=    0 ( -1, -1)=   -5 ( -1, -1)=   -5 ( -1, -1)=   -5 ( -1, -1)=   -5 ( -1, -1)=   -5 
    139 | (124,172)= 5027 (121,172)=    0 (121,172)=    0 (115,172)=    0 (111,172)=    0 (108,172)=    0 (105,172)=    0 (102,172)=    0 ( 99,172)=    0 ( 96,172)=    0 
    140 | (116,127)= 4980 (113,127)=    0 (113,127)=    0 (108,127)=    0 (105,127)=    0 (102,127)=    0 ( 99,127)=    0 ( 96,127)=    0 ( 93,127)=    0 ( 91,127)=    0 
    141 | ( 28, 74)= 4839 ( -1, -1)=   -4 ( -1, -1)=   -4 ( -1, -1)=   -4 ( -1, -1)=   -4 ( -1, -1)=   -4 ( -1, -1)=   -4 ( -1, -1)=   -4 ( -1, -1)=   -4 ( -1, -1)=   -4 
    142 | ( 37,149)= 4780 ( 32,149)=    0 ( 32,149)=    0 ( -1, -1)=   -4 ( -1, -1)=   -4 ( -1, -1)=   -4 ( -1, -1)=   -4 ( -1, -1)=   -4 ( -1, -1)=   -4 ( -1, -1)=   -4 
    143 | (125,137)= 4757 (122,137)=    0 (122,137)=    0 (116,137)=    0 (113,137)=    0 (110,138)=    0 (107,138)=    0 (104,138)=    0 (101,138)=    0 ( 98,138)=    0 
    144 | ( 75,152)= 4729 ( 70,152)=    0 ( 70,152)=    0 ( 60,152)=    0 ( 55,152)=    0 ( 51,152)=    0 ( 46,152)=    0 ( 41,152)=    0 ( 36,152)=    0 ( 31,152)=    0 
    145 | (145,203)= 4648 (140,203)=    0 (140,203)=    0 (132,203)=    0 (127,203)=    0 (123,203)=    0 (118,203)=    0 (114,202)=    0 (110,202)=    0 (105,202)=    0 
    146 | ( 28, 84)= 4631 ( -1, -1)=   -4 ( -1, -1)=   -4 ( -1, -1)=   -4 ( -1, -1)=   -4 ( -1, -1)=   -4 ( -1, -1)=   -4 ( -1, -1)=   -4 ( -1, -1)=   -4 ( -1, -1)=   -4 
    147 | ( 28, 95)= 4389 ( -1, -1)=   -4 ( -1, -1)=   -4 ( -1, -1)=   -4 ( -1, -1)=   -4 ( -1, -1)=   -4 ( -1, -1)=   -4 ( -1, -1)=   -4 ( -1, -1)=   -4 ( -1, -1)=   -4 
    148 | (116,202)= 4308 (112,202)=    0 (112,202)=    0 (105,202)=    0 (101,202)=    0 ( 98,202)=    0 ( 94,202)=    0 ( 90,202)=    0 ( 87,202)=    0 ( 83,202)=    0 
    149 | ( 77,166)= 4148 ( 73,166)=    0 ( 73,166)=    0 ( 64,166)=    0 ( 59,166)=    0 ( 55,166)=    0 ( 51,166)=    0 ( 47,166)=    0 ( 42,167)=    0 ( 38,167)=    0 
