Feel free to place comments here.


!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
!!! Warning:  This is a KLT data file.  Do not modify below this line !!!

------------------------------
KLT Feature Table
------------------------------

nFrames = 10, nFeatures = 150

feature |          frame
        |                     0                     1                     2                     3                     4                     5                     6                     7                     8                     9
--------+-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
     72 | ( 208.0,  51.0)=13119 ( 206.9,  51.1)=    0 ( 207.0,  51.0)=    0 ( 204.8,  51.2)=    0 ( 203.8,  51.2)=    0 ( 202.8,  51.3)=    0 ( 201.8,  51.4)=    0 ( 200.8,  51.5)=    0 ( 199.8,  51.6)=    0 ( 198.8,  51.6)=    0 
     73 | ( 183.0, 113.0)=12797 ( 180.7, 113.0)=    0 ( 181.0, 113.0)=    0 ( 176.3, 112.9)=    0 ( 174.0, 112.8)=    0 ( 171.3, 112.7)=    0 ( 168.1, 112.5)=    0 ( 164.4, 112.4)=    0 ( 160.8, 112.3)=    0 ( 157.2, 112.3)=    0 
     74 | ( 208.0,  62.0)=12590 ( 206.9,  62.1)=    0 ( 207.0,  62.0)=    0 ( 204.9,  62.2)=    0 ( 203.8,  62.3)=    0 ( 202.8,  62.4)=    0 ( 201.8,  62.4)=    0 ( 200.8,  62.4)=    0 ( 199.8,  62.5)=    0 ( 198.8,  62.5)=    0 
     75 | ( 237.0,  73.0)=12291 (  -1.0,  -1.0)=   -5 (  -1.0,  -1.0)=   -5 (  -1.0,  -1.0)=   -5 (  -1.0,  -1.0)=   -5 (  -1.0,  -1.0)=   -5 (  -1.0,  -1.0)=   -5 (  -1.0,  -1.0)=   -5 (  -1.0,  -1.0)=   -5 (  -1.0,  -1.0)=   -5 
     76 | ( 114.0, 212.0)=12286 ( 110.2, 212.0)=    0 ( 110.0, 212.0)=    0 ( 102.6, 211.9)=    0 (  98.9, 211.8)=    0 (  95.2, 211.7)=    0 (  91.4, 211.7)=    0 (  87.8, 211.6)=    0 (  84.0, 211.5)=    0 (  80.4, 211.5)=    0 
     77 | ( 261.0, 207.0)=12072 ( 255.9, 206.9)=    0 ( 256.0, 207.0)=    0 ( 245.7, 206.8)=    0 ( 240.6, 206.8)=    0 ( 235.6, 206.8)=    0 ( 230.5, 206.7)=    0 ( 225.4, 206.6)=    0 ( 220.4, 206.7)=    0 ( 215.3, 206.7)=    0 
     78 | ( 195.0,  48.0)=11772 ( 194.0,  48.0)=    0 ( 194.0,  48.0)=    0 ( 191.9,  48.1)=    0 ( 190.9,  48.0)=    0 ( 190.0,  48.0)=    0 ( 189.1,  48.0)=    0 ( 188.2,  48.0)=    0 ( 187.2,  47.9)=    0 ( 186.4,  48.0)=    0 
     79 | (  60.0, 141.0)=11670 (  55.1, 141.1)=    0 (  55.0, 141.0)=    0 (  45.4, 141.0)=    0 (  40.6, 141.0)=    0 (  35.8, 141.0)=    0 (  31.1, 141.0)=    0 (  26.5, 141.0)=    0 (  -1.0,  -1.0)=   -4 (  -1.0,  -1.0)=   -4 
     80 | ( 104.0, 148.0)=11558 ( 101.0, 148.0)=    0 ( 101.0, 148.0)=    0 (  95.0, 147.9)=    0 (  92.1, 147.8)=    0 (  89.3, 147.8)=    0 (  86.4, 147.8)=    0 (  83.6, 147.8)=    0 (  80.8, 147.8)=    0 (  77.9, 147.7)=    0 
     81 | ( 209.0, 199.0)=11456 ( 203.6, 199.1)=    0 ( 204.0, 199.0)=    0 ( 192.8, 199.4)=    0 ( 187.5, 199.4)=    0 ( 182.2, 199.6)=    0 ( 176.8, 199.7)=    0 ( 171.5, 199.8)=    0 ( 166.1, 200.0)=    0 ( 160.7, 200.1)=    0 
     82 | ( 194.0,  58.0)=11377 ( 193.0,  58.1)=    0 ( 193.0,  58.0)=    0 ( 190.9,  58.2)=    0 ( 190.0,  58.2)=    0 ( 189.0,  58.2)=    0 ( 188.1,  58.2)=    0 ( 187.1,  58.2)=    0 ( 186.2,  58.2)=    0 ( 185.3,  58.2)=    0 
     83 | (  57.0,  38.0)=11345 (  54.4,  38.0)=    0 (  54.0,  38.0)=    0 (  49.2,  38.1)=    0 (  46.6,  38.1)=    0 (  44.1,  38.2)=    0 (  41.6,  38.2)=    0 (  39.1,  38.2)=    0 (  36.6,  38.2)=    0 (  34.1,  38.3)=    0 
     84 | (  72.0, 186.0)=11296 (  67.2, 186.2)=    0 (  67.0, 186.0)=    0 (  57.8, 186.4)=    0 (  53.3, 186.5)=    0 (  48.7, 186.6)=    0 (  44.3, 186.7)=    0 (  40.0, 186.8)=    0 (  35.7, 187.0)=    0 (  31.5, 187.1)=    0 
     85 | ( 119.0,  40.0)=11189 ( 116.3,  40.0)=    0 ( 116.0,  40.0)=    0 ( 110.7,  40.0)=    0 ( 108.1,  40.0)=    0 ( 105.5,  39.9)=    0 ( 102.8,  39.9)=    0 ( 100.2,  39.9)=    0 (  97.6,  39.9)=    0 (  94.9,  39.9)=    0 
     86 | (  55.0,  48.0)=10943 (  52.4,  48.0)=    0 (  52.0,  48.0)=    0 (  47.2,  48.1)=    0 (  44.6,  48.2)=    0 (  42.0,  48.2)=    0 (  39.5,  48.2)=    0 (  37.0,  48.3)=    0 (  34.5,  48.3)=    0 (  32.0,  48.3)=    0 
     87 | (  55.0, 130.0)=10911 (  50.1, 130.0)=    0 (  50.0, 130.0)=    0 (  40.3, 129.9)=    0 (  35.5, 129.8)=    0 (  30.7, 129.8)=    0 (  26.1, 129.8)=    0 (  -1.0,  -1.0)=   -4 (  -1.0,  -1.0)=   -4 (  -1.0,  -1.0)=   -4 
     88 | (  76.0, 142.0)=10850 (  71.1, 142.0)=    0 (  71.0, 142.0)=    0 (  61.3, 141.8)=    0 (  56.6, 141.7)=    0 (  51.8, 141.8)=    0 (  47.1, 141.7)=    0 (  42.4, 141.6)=    0 (  37.7, 141.5)=    0 (  33.1, 141.6)=    0 
     89 | ( 194.0,  68.0)=10819 ( 192.9,  68.1)=    0 ( 193.0,  68.0)=    0 ( 190.9,  68.3)=    0 ( 189.9,  68.4)=    0 ( 188.9,  68.4)=    0 ( 187.9,  68.5)=    0 ( 186.9,  68.6)=    0 ( 185.9,  68.6)=    0 ( 184.9,  68.6)=    0 
     90 | (  60.0,  28.0)=10657 (  57.4,  28.1)=    0 (  57.0,  28.0)=    0 (  52.2,  28.1)=    0 (  49.6,  28.1)=    0 (  47.1,  28.1)=    0 (  44.6,  28.2)=    0 (  42.1,  28.2)=    0 (  39.6,  28.2)=    0 (  37.1,  28.3)=    0 
     91 | ( 170.0, 200.0)=10655 ( 165.1, 200.0)=    0 ( 165.0, 200.0)=    0 ( 155.4, 199.9)=    0 ( 150.6, 199.7)=    0 ( 145.8, 199.7)=    0 ( 141.0, 199.5)=    0 ( 136.3, 199.4)=    0 ( 131.5, 199.4)=    0 ( 126.8, 199.3)=    0 
     92 | (  30.0, 122.0)=10577 (  25.4, 122.2)=    0 (  25.0, 122.0)=    0 (  -1.0,  -1.0)=   -4 (  -1.0,  -1.0)=   -4 (  -1.0,  -1.0)=   -4 (  -1.0,  -1.0)=   -4 (  -1.0,  -1.0)=   -4 (  -1.0,  -1.0)=   -4 (  -1.0,  -1.0)=   -4 
     93 | ( 195.0,  38.0)=10485 ( 194.0,  38.0)=    0 ( 194.0,  38.0)=    0 ( 191.9,  38.0)=    0 ( 190.9,  38.0)=    0 ( 190.0,  38.0)=    0 ( 189.1,  37.9)=    0 ( 188.2,  37.9)=    0 ( 187.2,  37.9)=    0 ( 186.4,  37.9)=    0 
     94 | ( 271.0, 110.0)=10398 ( 268.8, 110.0)=    0 ( 269.0, 110.0)=    0 ( 264.6, 110.1)=    0 ( 262.4, 110.1)=    0 ( 260.3, 110.2)=    0 ( 258.3, 110.2)=    0 ( 256.3, 110.3)=    0 (  -1.0,  -1.0)=   -5 (  -1.0,  -1.0)=   -5 
     95 | ( 183.0, 103.0)=10202 ( 180.8, 102.9)=    0 ( 181.0, 103.0)=    0 ( 175.4, 102.7)=    0 ( 171.8, 102.6)=    0 ( 168.1, 102.6)=    0 ( 164.3, 102.5)=    0 ( 160.7, 102.5)=    0 ( 157.0, 102.6)=    0 ( 153.4, 102.7)=    0 
     96 | ( 285.0, 108.0)= 9923 ( 280.9, 108.0)=    0 ( 281.0, 108.0)=    0 ( 272.8, 107.9)=    0 ( 268.7, 107.9)=    0 ( 264.5, 107.9)=    0 ( 260.8, 108.0)=    0 (  -1.0,  -1.0)=   -5 (  -1.0,  -1.0)=   -5 (  -1.0,  -1.0)=   -5 
     97 | ( 171.0, 125.0)= 9186 ( 167.1, 125.1)=    0 ( 167.0, 125.0)=    0 ( 159.9, 125.3)=    0 ( 156.1, 125.3)=    0 ( 152.3, 125.5)=    0 ( 148.7, 125.6)=    0 ( 145.0, 125.7)=    0 ( 141.3, 125.9)=    0 ( 137.6, 126.0)=    0 
     98 | (  53.0,  58.0)= 8999 (  50.3,  58.1)=    0 (  50.0,  58.0)=    0 (  45.1,  58.2)=    0 (  42.5,  58.2)=    0 (  40.0,  58.2)=    0 (  37.5,  58.3)=    0 (  34.9,  58.3)=    0 (  32.4,  58.4)=    0 (  29.8,  58.5)=    0 
     99 | ( 242.0, 206.0)= 8816 ( 236.9, 205.9)=    0 ( 237.0, 206.0)=    0 ( 226.7, 205.8)=    0 ( 221.6, 205.7)=    0 ( 216.6, 205.7)=    0 ( 211.5, 205.7)=    0 ( 206.5, 205.7)=    0 ( 201.4, 205.8)=    0 ( 196.4, 205.8)=    0 
    100 | (  91.0, 104.0)= 8785 (  86.3, 104.1)=    0 (  86.0, 104.0)=    0 (  77.1, 104.2)=    0 (  72.6, 104.3)=    0 (  68.1, 104.3)=    0 (  63.6, 104.4)=    0 (  59.1, 104.5)=    0 (  54.7, 104.5)=    0 (  50.3, 104.5)=    0 
    101 | ( 109.0,  30.0)= 8621 ( 106.3,  30.0)=    0 ( 106.0,  30.0)=    0 ( 100.9,  30.0)=    0 (  98.2,  29.9)=    0 (  95.6,  29.9)=    0 (  92.9,  29.9)=    0 (  90.2,  29.9)=    0 (  87.6,  29.9)=    0 (  85.0,  29.9)=    0 
    102 | ( 230.0, 215.0)= 8424 ( 224.8, 215.0)=    0 ( 225.0, 215.0)=    0 (  -1.0,  -1.0)=   -4 (  -1.0,  -1.0)=   -4 (  -1.0,  -1.0)=   -4 (  -1.0,  -1.0)=   -4 (  -1.0,  -1.0)=   -4 (  -1.0,  -1.0)=   -4 (  -1.0,  -1.0)=   -4 
    103 | ( 160.0, 196.0)= 8423 ( 155.4, 196.0)=    0 ( 155.0, 196.0)=    0 ( 146.2, 195.9)=    0 ( 141.6, 195.8)=    0 ( 137.0, 195.7)=    0 ( 132.5, 195.7)=    0 ( 128.0, 195.6)=    0 ( 123.5, 195.5)=    0 ( 119.0, 195.4)=    0 
    104 | ( 183.0,  79.0)= 8326 ( 180.8,  79.0)=    0 ( 181.0,  79.0)=    0 ( 176.5,  78.9)=    0 ( 174.3,  78.8)=    0 ( 172.2,  78.7)=    0 ( 170.1,  78.6)=    0 ( 168.0,  78.6)=    0 ( 165.9,  78.6)=    0 ( 163.7,  78.5)=    0 
    105 | ( 160.0, 101.0)= 8163 ( 157.9, 101.0)=    0 ( 158.0, 101.0)=    0 ( 153.6, 101.0)=    0 ( 151.5, 101.0)=    0 ( 149.5, 101.0)=    0 ( 147.4, 101.1)=    0 ( 145.3, 101.2)=    0 ( 143.1, 101.3)=    0 ( 141.0, 101.4)=    0 
    106 | (  54.0, 151.0)= 8120 (  49.2, 151.1)=    0 (  49.0, 151.0)=    0 (  39.5, 151.1)=    0 (  34.8, 151.1)=    0 (  30.2, 151.1)=    0 (  25.5, 151.2)=    0 (  -1.0,  -1.0)=   -4 (  -1.0,  -1.0)=   -4 (  -1.0,  -1.0)=   -4 
    107 | ( 161.0, 132.0)= 7997 ( 158.0, 132.0)=    0 ( 158.0, 132.0)=    0 ( 151.0, 132.0)=    0 ( 147.3, 132.0)=    0 ( 143.4, 132.1)=    0 ( 139.5, 132.1)=    0 ( 135.7, 132.1)=    0 ( 131.9, 132.2)=    0 ( 128.0, 132.3)=    0 
    108 | ( 231.0, 205.0)= 7914 ( 225.9, 205.0)=    0 ( 226.0, 205.0)=    0 ( 215.7, 204.9)=    0 ( 210.6, 204.8)=    0 ( 205.5, 204.8)=    0 ( 200.5, 204.8)=    0 ( 195.5, 204.7)=    0 ( 190.4, 204.8)=    0 ( 185.3, 204.9)=    0 
    109 | ( 138.0,  82.0)= 7843 ( 135.9,  82.0)=    0 ( 136.0,  82.0)=    0 ( 131.6,  82.1)=    0 ( 129.5,  82.1)=    0 ( 127.4,  82.1)=    0 ( 125.3,  82.1)=    0 ( 123.2,  82.2)=    0 ( 121.1,  82.2)=    0 ( 119.1,  82.2)=    0 
    110 | (  40.0, 199.0)= 7801 (  35.4, 199.0)=    0 (  35.0, 199.0)=    0 (  26.3, 198.7)=    0 (  -1.0,  -1.0)=   -4 (  -1.0,  -1.0)=   -4 (  -1.0,  -1.0)=   -4 (  -1.0,  -1.0)=   -4 (  -1.0,  -1.0)=   -4 (  -1.0,  -1.0)=   -4 
    111 | (  82.0, 186.0)= 7736 (  77.2, 186.2)=    0 (  77.0, 186.0)=    0 (  67.7, 186.5)=    0 (  63.0, 186.6)=    0 (  58.5, 186.7)=    0 (  53.9, 186.8)=    0 (  49.5, 186.9)=    0 (  45.1, 187.0)=    0 (  40.8, 187.1)=    0 
    112 | ( 124.0,  61.0)= 7565 ( 121.3,  61.0)=    0 ( 121.0,  61.0)=    0 ( 115.3,  60.9)=    0 ( 111.4,  60.9)=    0 ( 109.0,  60.9)=    0 ( 106.9,  60.9)=    0 ( 104.6,  60.9)=    0 ( 102.4,  60.9)=    0 (  99.9,  60.9)=    0 
    113 | (  72.0, 130.0)= 7531 (  67.0, 130.1)=    0 (  67.0, 130.0)=    0 (  57.2, 129.9)=    0 (  52.3, 129.9)=    0 (  47.5, 130.0)=    0 (  42.8, 129.9)=    0 (  38.1, 129.9)=    0 (  33.3, 129.9)=    0 (  28.7, 130.0)=    0 
    114 | (  44.0, 124.0)= 7323 (  39.0, 124.1)=    0 (  39.0, 124.0)=    0 (  29.3, 124.3)=    0 (  24.5, 124.4)=    0 (  -1.0,  -1.0)=   -4 (  -1.0,  -1.0)=   -4 (  -1.0,  -1.0)=   -4 (  -1.0,  -1.0)=   -4 (  -1.0,  -1.0)=   -4 
    115 | ( 225.0,  71.0)= 7168 (  -1.0,  -1.0)=   -5 (  -1.0,  -1.0)=   -5 (  -1.0,  -1.0)=   -5 (  -1.0,  -1.0)=   -5 (  -1.0,  -1.0)=   -5 (  -1.0,  -1.0)=   -5 (  -1.0,  -1.0)=   -5 (  -1.0,  -1.0)=   -5 (  -1.0,  -1.0)=   -5 
    116 | ( 126.0, 193.0)= 7112 ( 122.5, 192.9)=    0 ( 123.0, 193.0)=    0 ( 115.5, 192.8)=    0 ( 112.1, 192.8)=    0 ( 108.6, 192.7)=    0 ( 105.2, 192.7)=    0 ( 101.8, 192.6)=    0 (  98.3, 192.5)=    0 (  94.9, 192.4)=    0 
    117 | ( 263.0, 127.0)= 7020 ( 260.8, 127.0)=    0 ( 261.0, 127.0)=    0 ( 256.5, 127.0)=    0 ( 254.5, 127.1)=    0 ( 252.3, 127.1)=    0 ( 250.3, 127.2)=    0 ( 248.2, 127.3)=    0 ( 246.1, 127.3)=    0 ( 244.1, 127.4)=    0 
    118 | ( 183.0,  69.0)= 6862 ( 180.8,  69.0)=    0 ( 181.0,  69.0)=    0 ( 176.6,  69.0)=    0 ( 174.5,  69.0)=    0 ( 172.4,  68.9)=    0 ( 170.4,  68.9)=    0 ( 168.3,  68.9)=    0 ( 166.2,  68.9)=    0 ( 164.0,  68.8)=    0 
    119 | (  81.0, 196.0)= 6852 (  76.3, 196.2)=    0 (  76.0, 196.0)=    0 (  67.0, 196.6)=    0 (  62.4, 196.7)=    0 (  57.9, 196.9)=    0 (  53.3, 197.1)=    0 (  48.8, 197.2)=    0 (  44.3, 197.4)=    0 (  39.7, 197.5)=    0 
    120 | ( 183.0,  49.0)= 6787 ( 180.9,  49.0)=    0 ( 181.0,  49.0)=    0 ( 176.6,  49.0)=    0 ( 174.6,  49.0)=    0 ( 172.6,  49.0)=    0 ( 170.5,  49.0)=    0 ( 168.5,  49.0)=    0 ( 166.4,  49.0)=    0 ( 164.3,  48.9)=    0 
    121 | ( 207.0,  72.0)= 6752 ( 205.8,  72.1)=    0 ( 206.0,  72.0)=    0 (  -1.0,  -1.0)=   -5 (  -1.0,  -1.0)=   -5 (  -1.0,  -1.0)=   -5 (  -1.0,  -1.0)=   -5 (  -1.0,  -1.0)=   -5 (  -1.0,  -1.0)=   -5 (  -1.0,  -1.0)=   -5 
    122 | (  88.0,  38.0)= 6660 (  85.3,  38.0)=    0 (  85.0,  38.0)=    0 (  79.9,  37.9)=    0 (  77.3,  37.9)=    0 (  74.7,  37.9)=    0 (  72.1,  37.9)=    0 (  69.5,  37.8)=    0 (  66.9,  37.8)=    0 (  64.4,  37.8)=    0 
    123 | ( 137.0, 110.0)= 6635 ( 134.6, 110.0)=    0 ( 135.0, 110.0)=    0 ( 130.0, 110.1)=    0 ( 127.7, 110.1)=    0 ( 125.6, 110.1)=    0 ( 123.6, 110.2)=    0 ( 121.6, 110.2)=    0 ( 119.4, 110.3)=    0 ( 117.4, 110.3)=    0 
    124 | ( 178.0,  92.0)= 6353 ( 175.9,  92.0)=    0 ( 176.0,  92.0)=    0 ( 171.5,  91.9)=    0 ( 169.3,  91.8)=    0 ( 167.2,  91.7)=    0 ( 164.9,  91.7)=    0 ( 162.2,  91.7)=    0 ( 158.9,  91.6)=    0 ( 155.5,  91.6)=    0 
    125 | (  36.0, 139.0)= 6045 (  31.4, 139.0)=    0 (  31.0, 139.0)=    0 (  -1.0,  -1.0)=   -4 (  -1.0,  -1.0)=   -4 (  -1.0,  -1.0)=   -4 (  -1.0,  -1.0)=   -4 (  -1.0,  -1.0)=   -4 (  -1.0,  -1.0)=   -4 (  -1.0,  -1.0)=   -4 
    126 | ( 285.0, 141.0)= 6031 ( 281.1, 141.0)=    0 ( 281.0, 141.0)=    0 ( 273.3, 140.9)=    0 ( 269.4, 140.8)=    0 ( 265.5, 140.8)=    0 ( 261.6, 140.7)=    0 ( 257.8, 140.7)=    0 ( 254.1, 140.7)=    0 ( 250.2, 140.7)=    0 
    127 | ( 195.0, 111.0)= 5982 ( 191.4, 110.8)=    0 ( 191.0, 111.0)=    0 ( 183.9, 110.4)=    0 ( 180.6, 110.2)=    0 ( 177.5, 110.1)=    0 ( 174.1, 109.9)=    0 ( 170.5, 109.7)=    0 ( 166.9, 109.5)=    0 ( 163.2, 109.4)=    0 
    128 | ( 183.0,  59.0)= 5908 ( 180.9,  59.0)=    0 ( 181.0,  59.0)=    0 ( 176.7,  59.0)=    0 ( 174.6,  59.0)=    0 ( 172.5,  59.0)=    0 ( 170.4,  59.0)=    0 ( 168.4,  59.0)=    0 ( 166.3,  58.9)=    0 ( 164.3,  58.9)=    0 
    129 | (  45.0, 209.0)= 5856 (  40.4, 208.9)=    0 (  40.0, 209.0)=    0 (  31.4, 208.7)=    0 (  27.1, 208.5)=    0 (  -1.0,  -1.0)=   -4 (  -1.0,  -1.0)=   -4 (  -1.0,  -1.0)=   -4 (  -1.0,  -1.0)=   -4 (  -1.0,  -1.0)=   -4 
    130 | (  81.0, 215.0)= 5843 (  -1.0,  -1.0)=   -4 (  -1.0,  -1.0)=   -4 (  -1.0,  -1.0)=   -4 (  -1.0,  -1.0)=   -4 (  -1.0,  -1.0)=   -4 (  -1.0,  -1.0)=   -4 (  -1.0,  -1.0)=   -4 (  -1.0,  -1.0)=   -4 (  -1.0,  -1.0)=   -4 
    131 | (  99.0,  25.0)= 5836 (  96.3,  25.0)=    0 (  96.0,  25.0)=    0 (  90.8,  25.0)=    0 (  88.2,  25.0)=    0 (  85.5,  25.0)=    0 (  82.9,  24.9)=    0 (  80.3,  24.9)=    0 (  77.7,  24.9)=    0 (  75.1,  24.9)=    0 
    132 | ( 282.0, 128.0)= 5691 (  -1.0,  -1.0)=   -5 (  -1.0,  -1.0)=   -5 (  -1.0,  -1.0)=   -5 (  -1.0,  -1.0)=   -5 (  -1.0,  -1.0)=   -5 (  -1.0,  -1.0)=   -5 (  -1.0,  -1.0)=   -5 (  -1.0,  -1.0)=   -5 (  -1.0,  -1.0)=   -5 
    133 | ( 226.0,  56.0)= 5675 ( 223.9,  56.0)=    0 ( 224.0,  56.0)=    0 ( 219.8,  56.1)=    0 ( 217.8,  56.1)=    0 ( 215.8,  56.1)=    0 ( 213.8,  56.2)=    0 ( 211.7,  56.2)=    0 ( 209.7,  56.2)=    0 ( 207.7,  56.3)=    0 
    134 | ( 286.0,  69.0)= 5385 ( 283.2,  69.0)=    0 ( 283.0,  69.0)=    0 ( 275.4,  68.7)=    0 ( 271.8,  68.6)=    0 ( 268.8,  68.5)=    0 ( 266.1,  68.3)=    0 ( 262.5,  68.3)=    0 ( 259.0,  68.3)=    0 ( 255.3,  68.2)=    0 
    135 | ( 134.0,  72.0)= 5282 ( 131.3,  72.0)=    0 ( 131.0,  72.0)=    0 ( 125.7,  72.0)=    0 ( 123.0,  72.0)=    0 ( 120.3,  72.1)=    0 ( 117.4,  72.1)=    0 ( 114.8,  72.1)=    0 ( 112.0,  72.1)=    0 ( 109.4,  72.1)=    0 
    136 | ( 160.0, 121.0)= 5116 ( 157.6, 121.1)=    0 ( 158.0, 121.0)=    0 ( 153.0, 121.3)=    0 ( 150.7, 121.4)=    0 ( 148.4, 121.6)=    0 ( 145.9, 121.7)=    0 ( 143.1, 121.9)=    0 ( 139.8, 122.1)=    0 ( 136.4, 122.4)=    0 
    137 | (  30.0, 112.0)= 5110 (  25.4, 112.1)=    0 (  25.0, 112.0)=    0 (  -1.0,  -1.0)=   -4 (  -1.0,  -1.0)=   -4 (  -1.0,  -1.0)=   -4 (  -1.0,  -1.0)=   -4 (  -1.0,  -1.0)=   -4 (  -1.0,  -1.0)=   -4 (  -1.0,  -1.0)=   -4 
    138 | ( 208.0, 209.0)= 5054 ( 202.2, 209.2)=    0 ( 202.0, 209.0)=    0 ( 190.6, 209.6)=    0 ( 185.1, 209.7)=    0 (  -1.0,  -1.0)=   -5 (  -1.0,  -1.0)=   -5 (  -1.0,  -1.0)=   -5 (  -1.0,  -1.0)=   -5 (  -1.0,  -1.0)=   -5 
    139 | ( 124.0, 172.0)= 5027 ( 120.8, 172.0)=    0 ( 121.0, 172.0)=    0 ( 114.5, 172.0)=    0 ( 111.4, 172.0)=    0 ( 108.4, 172.0)=    0 ( 105.3, 172.0)=    0 ( 102.2, 172.0)=    0 (  99.2, 172.0)=    0 (  96.1, 171.9)=    0 
    140 | ( 116.0, 127.0)= 4980 ( 113.1, 127.0)=    0 ( 113.0, 127.0)=    0 ( 107.5, 127.1)=    0 ( 104.6, 127.1)=    0 ( 101.7, 127.1)=    0 (  98.8, 127.1)=    0 (  96.1, 127.1)=    0 (  93.3, 127.1)=    0 (  90.6, 127.2)=    0 
    141 | (  28.0,  74.0)= 4839 (  -1.0,  -1.0)=   -4 (  -1.0,  -1.0)=   -4 (  -1.0,  -1.0)=   -4 (  -1.0,  -1.0)=   -4 (  -1.0,  -1.0)=   -4 (  -1.0,  -1.0)=   -4 (  -1.0,  -1.0)=   -4 (  -1.0,  -1.0)=   -4 (  -1.0,  -1.0)=   -4 
    142 | (  37.0, 149.0)= 4780 (  32.4, 149.0)=    0 (  32.0, 149.0)=    0 (  -1.0,  -1.0)=   -4 (  -1.0,  -1.0)=   -4 (  -1.0,  -1.0)=   -4 (  -1.0,  -1.0)=   -4 (  -1.0,  -1.0)=   -4 (  -1.0,  -1.0)=   -4 (  -1.0,  -1.0)=   -4 
    143 | ( 125.0, 137.0)= 4757 ( 122.0, 137.1)=    0 ( 122.0, 137.0)=    0 ( 115.9, 137.2)=    0 ( 112.9, 137.4)=    0 ( 109.9, 137.5)=    0 ( 107.0, 137.5)=    0 ( 104.0, 137.6)=    0 ( 101.0, 137.7)=    0 (  98.0, 137.8)=    0 
    144 | (  75.0, 152.0)= 4729 (  70.1, 152.0)=    0 (  70.0, 152.0)=    0 (  60.3, 152.0)=    0 (  55.4, 152.0)=    0 (  50.6, 152.1)=    0 (  45.8, 152.1)=    0 (  40.8, 152.1)=    0 (  35.9, 152.2)=    0 (  30.9, 152.3)=    0 
    145 | ( 145.0, 203.0)= 4648 ( 140.4, 203.0)=    0 ( 140.0, 203.0)=    0 ( 131.5, 202.8)=    0 ( 127.1, 202.7)=    0 ( 122.7, 202.6)=    0 ( 118.3, 202.5)=    0 ( 114.0, 202.4)=    0 ( 109.6, 202.4)=    0 ( 105.3, 202.2)=    0 
    146 | (  28.0,  84.0)= 4631 (  -1.0,  -1.0)=   -4 (  -1.0,  -1.0)=   -4 (  -1.0,  -1.0)=   -4 (  -1.0,  -1.0)=   -4 (  -1.0,  -1.0)=   -4 (  -1.0,  -1.0)=   -4 (  -1.0,  -1.0)=   -4 (  -1.0,  -1.0)=   -4 (  -1.0,  -1.0)=   -4 
    147 | (  28.0,  95.0)= 4389 (  -1.0,  -1.0)=   -4 (  -1.0,  -1.0)=   -4 (  -1.0,  -1.0)=   -4 (  -1.0,  -1.0)=   -4 (  -1.0,  -1.0)=   -4 (  -1.0,  -1.0)=   -4 (  -1.0,  -1.0)=   -4 (  -1.0,  -1.0)=   -4 (  -1.0,  -1.0)=   -4 
    148 | ( 116.0, 202.0)= 4308 ( 112.4, 202.0)=    0 ( 112.0, 202.0)=    0 ( 104.9, 201.9)=    0 ( 101.2, 201.9)=    0 (  97.5, 201.8)=    0 (  93.8, 201.8)=    0 (  90.2, 201.7)=    0 (  86.5, 201.7)=    0 (  82.8, 201.6)=    0 
    149 | (  77.0, 166.0)= 4148 (  72.5, 166.1)=    0 (  73.0, 166.0)=    0 (  63.6, 166.2)=    0 (  59.3, 166.2)=    0 (  55.0, 166.3)=    0 (  50.7, 166.4)=    0 (  46.5, 166.4)=    0 (  42.3, 166.5)=    0 (  38.1, 166.6)=    0 
